AIRLINE,AIRLINE_CODE,ORIGIN,DEST,TAXI_OUT,TAXI_IN,CANCELLED,CANCELLATION_CODE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
Allegiant Air,G4,EVV,SFB,7.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,ONT,DFW,14.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,CAE,DCA,14.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0
Horizon Air,QX,GEG,SEA,9.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,CNY,DEN,15.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,ROA,12.0,20.0,0.0,,0.0,0.0,0.0,0.0,56.0
Delta Air Lines Inc.,DL,RDU,ATL,27.0,3.0,0.0,,0.0,0.0,34.0,0.0,0.0
Southwest Airlines Co.,WN,ORD,BNA,20.0,5.0,0.0,,33.0,0.0,0.0,0.0,0.0
Mesa Airlines Inc.,YV,DFW,FSD,16.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,EWR,MCO,19.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,JNU,ANC,6.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,MSN,SFO,14.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,FAI,SEA,12.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,OKC,15.0,7.0,0.0,,11.0,0.0,0.0,0.0,18.0
Delta Air Lines Inc.,DL,DEN,ATL,10.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mesa Airlines Inc.,YV,IAH,OKC,20.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,FSM,DFW,20.0,14.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,PWM,BWI,9.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,BDL,CLT,26.0,22.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,SFO,DFW,20.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DAB,CLT,20.0,9.0,0.0,,87.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,LAX,HNL,20.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,BDL,FLL,12.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,CLT,MIA,13.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,PHL,15.0,10.0,0.0,,90.0,0.0,0.0,0.0,76.0
Southwest Airlines Co.,WN,DAL,MCO,11.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,JAX,DFW,11.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,MSN,DEN,8.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,FWA,DFW,20.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,MIA,DCA,13.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,LAX,TUS,18.0,3.0,0.0,,24.0,0.0,8.0,0.0,0.0
Southwest Airlines Co.,WN,LAS,OKC,11.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,FLL,JFK,18.0,8.0,0.0,,0.0,0.0,24.0,0.0,42.0
Delta Air Lines Inc.,DL,ATL,TPA,15.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,SRQ,CLT,14.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,DEN,DFW,14.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mesa Airlines Inc.,YV,DFW,TYS,12.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,SFO,DEN,21.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,CLT,BOS,21.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,BOS,LGA,44.0,6.0,0.0,,0.0,0.0,15.0,0.0,0.0
Envoy Air,MQ,DFW,CRP,15.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Frontier Airlines Inc.,F9,PHL,ATL,17.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,RDU,BWI,6.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,IND,DEN,8.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,BWI,CLT,13.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Frontier Airlines Inc.,F9,DFW,DEN,14.0,8.0,0.0,,26.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,CID,CLT,23.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,DTW,ORD,13.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,SAT,20.0,6.0,0.0,,39.0,0.0,1.0,0.0,0.0
Delta Air Lines Inc.,DL,LAX,ATL,25.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,MIA,MSY,34.0,5.0,0.0,,0.0,0.0,8.0,0.0,30.0
SkyWest Airlines Inc.,OO,MLI,DTW,15.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,SLC,RNO,16.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,MIA,DEN,20.0,6.0,0.0,,42.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,ORF,DFW,10.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,BOS,TPA,69.0,3.0,0.0,,0.0,140.0,8.0,0.0,83.0
Horizon Air,QX,SEA,PSC,11.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,BOS,RSW,35.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,SLC,MSP,12.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,CMH,EWR,15.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,LAX,SFO,10.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,JAX,BWI,10.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,RST,MSP,7.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,ABQ,DEN,11.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,DCA,BOS,24.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,HOU,ATL,9.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,DEN,ONT,11.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,PDX,10.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,FLL,BOS,15.0,14.0,0.0,,0.0,0.0,66.0,0.0,0.0
Republic Airline,YX,LGA,ILM,24.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DCA,MIA,16.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,CLT,BHM,17.0,8.0,0.0,,0.0,4.0,0.0,0.0,60.0
Southwest Airlines Co.,WN,VPS,BNA,20.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,MLB,PHL,15.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,AUS,IAD,18.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,DCA,TPA,32.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,DEN,SNA,14.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,PHL,MYR,17.0,3.0,0.0,,0.0,0.0,0.0,0.0,23.0
Envoy Air,MQ,DFW,MGM,17.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,PIT,22.0,11.0,0.0,,0.0,0.0,19.0,0.0,0.0
SkyWest Airlines Inc.,OO,HPN,DTW,16.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
ExpressJet Airlines LLC d/b/a aha!,EV,CLE,ORD,11.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,SAT,9.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,CLT,BWI,21.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,BNA,MDW,11.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,SJU,DFW,22.0,13.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,MEM,13.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,GSP,ORD,11.0,16.0,0.0,,27.0,0.0,4.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,SFO,13.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,FLL,ATL,18.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MCI,DEN,6.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,SNA,DEN,11.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,OGG,33.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,TUS,ORD,9.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,CHS,BNA,7.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,IAH,LAX,17.0,17.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,MCI,10.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,LAX,ORD,29.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
Allegiant Air,G4,PIA,AZA,10.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,IND,14.0,7.0,0.0,,4.0,0.0,0.0,0.0,11.0
United Air Lines Inc.,UA,DEN,SFO,17.0,9.0,0.0,,0.0,0.0,7.0,0.0,177.0
American Airlines Inc.,AA,CLE,CLT,17.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,PHL,PIT,21.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,BTV,IAD,20.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Frontier Airlines Inc.,F9,MCO,LAS,13.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,MIA,MEM,27.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,DEN,PHX,10.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,MIA,EWR,31.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,ANC,13.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,CMH,LGA,17.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MCI,HOU,5.0,11.0,0.0,,9.0,0.0,2.0,0.0,17.0
American Airlines Inc.,AA,MEM,DFW,12.0,16.0,0.0,,1.0,0.0,0.0,0.0,22.0
PSA Airlines Inc.,OH,PHL,CHS,18.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,MSP,BIS,14.0,3.0,0.0,,16.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,MCO,25.0,39.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,DEN,BOI,18.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,YUM,PHX,42.0,7.0,0.0,,0.0,0.0,18.0,0.0,0.0
Frontier Airlines Inc.,F9,ONT,DFW,22.0,14.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,BOS,PHL,17.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,BUR,SFO,23.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,EWR,PDX,36.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,DTW,LAX,13.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,DEN,PHX,18.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,RSW,ATL,15.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,ATL,BTR,12.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,EWR,BGR,30.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,DEN,FAR,30.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MDW,SAN,12.0,2.0,0.0,,39.0,0.0,0.0,0.0,2.0
Spirit Air Lines,NK,BWI,LAS,11.0,4.0,0.0,,0.0,0.0,15.0,0.0,79.0
SkyWest Airlines Inc.,OO,SEA,LAX,17.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,BUF,DCA,10.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,OMA,DEN,11.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,BWI,FLL,9.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,HPN,ATL,26.0,11.0,0.0,,25.0,0.0,17.0,0.0,18.0
Alaska Airlines Inc.,AS,SEA,EWR,13.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,HOU,BWI,7.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,BOS,SRQ,15.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,PHX,15.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SFO,LAX,35.0,17.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,IND,HOU,17.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,CSG,ATL,13.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,RNO,DFW,12.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,LAX,DTW,14.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Allegiant Air,G4,SFB,TOL,15.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,STL,BNA,9.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,ATL,GTR,17.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,OKC,LAS,7.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,IAH,COS,13.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,BOS,EWR,22.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Frontier Airlines Inc.,F9,LAS,PHL,11.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,MIA,LGA,14.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Allegiant Air,G4,FWA,SFB,7.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,HSV,DCA,11.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,IAH,MEM,13.0,3.0,0.0,,5.0,0.0,0.0,0.0,28.0
United Air Lines Inc.,UA,CLE,LAX,22.0,38.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,MIA,EWR,14.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,JAX,MSP,15.0,12.0,0.0,,0.0,19.0,5.0,0.0,0.0
Southwest Airlines Co.,WN,AUS,BNA,7.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,PVD,DCA,9.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,DFW,SJT,25.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Frontier Airlines Inc.,F9,ORD,ATL,19.0,13.0,0.0,,0.0,0.0,40.0,0.0,49.0
SkyWest Airlines Inc.,OO,DEN,BNA,29.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,RNO,LAX,9.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,JAX,DCA,11.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,ANC,ORD,13.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,ORD,ALO,15.0,3.0,0.0,,0.0,26.0,8.0,0.0,0.0
PSA Airlines Inc.,OH,SDF,CLT,12.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,ATL,AGS,12.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,HYS,DEN,18.0,14.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DEN,ORD,12.0,11.0,0.0,,0.0,0.0,0.0,0.0,23.0
American Airlines Inc.,AA,PHL,MCO,13.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,ABQ,SAN,11.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,MSP,PSP,13.0,10.0,0.0,,31.0,0.0,4.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,MCI,12.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Hawaiian Airlines Inc.,HA,HNL,LIH,9.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,PHX,CLT,13.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,BHM,LAS,10.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,MIA,JFK,22.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,LGA,ATL,24.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,CLT,ORD,13.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,DTW,LGA,15.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,LGA,MCO,12.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,LAS,CLT,17.0,7.0,0.0,,21.0,0.0,0.0,0.0,49.0
United Air Lines Inc.,UA,EWR,SRQ,15.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,IAD,ORD,28.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,MDW,MSP,11.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MCO,CMH,27.0,3.0,0.0,,0.0,0.0,9.0,20.0,0.0
Endeavor Air Inc.,9E,MSP,CVG,15.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,RDU,ATL,23.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,DRO,DEN,41.0,6.0,0.0,,0.0,0.0,0.0,0.0,89.0
Delta Air Lines Inc.,DL,FLL,MSP,14.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,SFO,KOA,23.0,34.0,0.0,,3.0,0.0,3.0,0.0,9.0
Southwest Airlines Co.,WN,RIC,MDW,13.0,5.0,0.0,,104.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,SAN,STL,11.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,ORD,RST,16.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,MLB,19.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,DEN,OKC,34.0,5.0,0.0,,22.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,AUS,IAH,12.0,5.0,0.0,,0.0,0.0,0.0,0.0,18.0
Endeavor Air Inc.,9E,MBS,DTW,30.0,18.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,HOU,BWI,13.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,BNA,JAX,14.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,TPA,MSP,11.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,HOU,ATL,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,MIA,LAX,25.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,LAX,12.0,13.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,BWI,ORF,7.0,4.0,0.0,,52.0,0.0,0.0,0.0,62.0
Endeavor Air Inc.,9E,JFK,RDU,26.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,ORD,EAU,13.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,LIT,DEN,7.0,6.0,0.0,,4.0,0.0,0.0,0.0,33.0
SkyWest Airlines Inc.,OO,VEL,DEN,10.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0
Frontier Airlines Inc.,F9,CLE,PHX,16.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,SEA,HNL,23.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,ORD,BOS,10.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,LAX,BOS,18.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,MCI,SLC,39.0,10.0,0.0,,8.0,0.0,10.0,0.0,34.0
Frontier Airlines Inc.,F9,EWR,DFW,16.0,30.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,CMH,CLT,22.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,LGA,MSN,12.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,EWR,DEN,25.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,DCA,CHS,14.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,ATL,MLU,21.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,DEN,PHL,9.0,4.0,0.0,,0.0,145.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,GSP,PHL,10.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,DEN,ORD,13.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,TPA,26.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,MIA,MCO,17.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ROA,ATL,10.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,JFK,ROC,16.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Spirit Air Lines,NK,ATL,DTW,12.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,MSP,GEG,17.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,OGS,IAD,37.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,OME,OTZ,9.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,CLT,MEM,14.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,ORD,13.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,SEA,SJC,14.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,ORD,19.0,19.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,ANC,17.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,CLT,CLE,23.0,25.0,0.0,,143.0,0.0,17.0,0.0,0.0
Horizon Air,QX,SEA,MFR,13.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,BOS,ATL,12.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MTJ,DEN,8.0,13.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,MEM,ATL,12.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,SAT,ATL,14.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,CLT,BOS,18.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,DFW,LRD,29.0,4.0,0.0,,16.0,0.0,6.0,0.0,19.0
SkyWest Airlines Inc.,OO,ORD,MDT,18.0,6.0,0.0,,0.0,0.0,0.0,0.0,81.0
Allegiant Air,G4,PVU,AZA,57.0,7.0,0.0,,2.0,0.0,39.0,0.0,0.0
Envoy Air,MQ,DFW,SGF,11.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,DCA,STL,13.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,CLT,EYW,50.0,5.0,0.0,,0.0,0.0,21.0,0.0,0.0
